Record Length,Analog:100000
Sample Interval,2.000000E-04
Vertical Units,V,
Vertical Scale,+2.000000E-02
Vertical Offset,+0.000000E+00
Horizontal Units,s
Horizontal Scale,+2.000000E+00
Model,SDS814X HD
Serial Number,SDS08A0Q809397
Software Version,3.8.12.1.1.3.8
Source,CH1
Second,Value
+8.3064000000E+00,+4.166667E-04
+8.3066000000E+00,+6.250000E-04
+8.3068000000E+00,+4.166667E-05
+8.3070000000E+00,-4.166667E-05
+8.3072000000E+00,-5.416666E-04
+8.3074000000E+00,-9.166666E-04
+8.3076000000E+00,-1.208333E-03
+8.3078000000E+00,-1.125000E-03
+8.3080000000E+00,-9.999999E-04
+8.3082000000E+00,-1.166667E-03
+8.3084000000E+00,-1.083333E-03
+8.3086000000E+00,-1.166667E-03
+8.3088000000E+00,-9.583333E-04
+8.3090000000E+00,-3.750000E-04
+8.3092000000E+00,-3.750000E-04
+8.3094000000E+00,+0.000000E+00
+8.3096000000E+00,+4.166667E-05
+8.3098000000E+00,+4.583333E-04
+8.3100000000E+00,+9.166666E-04
+8.3102000000E+00,+1.291667E-03
+8.3104000000E+00,+2.000000E-03
+8.3106000000E+00,+2.250000E-03
+8.3108000000E+00,+2.708333E-03
+8.3110000000E+00,+2.750000E-03
+8.3112000000E+00,+3.541667E-03
+8.3114000000E+00,+3.875000E-03
+8.3116000000E+00,+3.875000E-03
+8.3118000000E+00,+3.916667E-03
+8.3120000000E+00,+4.000000E-03
+8.3122000000E+00,+3.916667E-03
+8.3124000000E+00,+3.583333E-03
+8.3126000000E+00,+3.166667E-03
+8.3128000000E+00,+2.666667E-03
+8.3130000000E+00,+2.000000E-03
+8.3132000000E+00,+1.291667E-03
+8.3134000000E+00,+1.250000E-03
+8.3136000000E+00,+8.333334E-04
+8.3138000000E+00,+0.000000E+00
+8.3140000000E+00,-5.833333E-04
+8.3142000000E+00,-7.500000E-04
+8.3144000000E+00,-8.333334E-04
+8.3146000000E+00,-7.500000E-04
+8.3148000000E+00,-7.916667E-04
+8.3150000000E+00,-1.208333E-03
+8.3152000000E+00,-1.083333E-03
+8.3154000000E+00,-1.166667E-03
+8.3156000000E+00,-7.083333E-04
+8.3158000000E+00,-8.333334E-04
+8.3160000000E+00,-6.666667E-04
+8.3162000000E+00,-5.833333E-04
+8.3164000000E+00,-3.333333E-04
+8.3166000000E+00,+4.166667E-05
+8.3168000000E+00,+4.583333E-04
+8.3170000000E+00,+7.916667E-04
+8.3172000000E+00,+1.208333E-03
+8.3174000000E+00,+1.333333E-03
+8.3176000000E+00,+2.291667E-03
+8.3178000000E+00,+2.666667E-03
+8.3180000000E+00,+3.000000E-03
+8.3182000000E+00,+3.208333E-03
+8.3184000000E+00,+3.916667E-03
+8.3186000000E+00,+4.208333E-03
+8.3188000000E+00,+4.416666E-03
+8.3190000000E+00,+4.125000E-03
+8.3192000000E+00,+3.833333E-03
+8.3194000000E+00,+3.291667E-03
+8.3196000000E+00,+2.541667E-03
+8.3198000000E+00,+2.208333E-03
+8.3200000000E+00,+1.833333E-03
+8.3202000000E+00,+1.458333E-03
+8.3204000000E+00,+1.125000E-03
+8.3206000000E+00,+3.333333E-04
+8.3208000000E+00,-8.333333E-05
+8.3210000000E+00,-6.666667E-04
+8.3212000000E+00,-6.666667E-04
+8.3214000000E+00,-6.666667E-04
+8.3216000000E+00,-9.999999E-04
+8.3218000000E+00,-1.166667E-03
+8.3220000000E+00,-1.333333E-03
+8.3222000000E+00,-1.041667E-03
+8.3224000000E+00,-7.916667E-04
+8.3226000000E+00,-7.500000E-04
+8.3228000000E+00,-7.083333E-04
+8.3230000000E+00,-7.916667E-04
+8.3232000000E+00,-5.416666E-04
+8.3234000000E+00,-2.083333E-04
+8.3236000000E+00,+1.250000E-04
+8.3238000000E+00,+2.500000E-04
+8.3240000000E+00,+9.999999E-04
+8.3242000000E+00,+9.999999E-04
+8.3244000000E+00,+2.166667E-03
+8.3246000000E+00,+2.291667E-03
+8.3248000000E+00,+3.000000E-03
+8.3250000000E+00,+3.041667E-03
+8.3252000000E+00,+3.458333E-03
+8.3254000000E+00,+3.458333E-03
+8.3256000000E+00,+4.250000E-03
+8.3258000000E+00,+4.083333E-03
+8.3260000000E+00,+3.750000E-03
+8.3262000000E+00,+3.875000E-03
+8.3264000000E+00,+3.041667E-03
+8.3266000000E+00,+2.875000E-03
+8.3268000000E+00,+2.708333E-03
+8.3270000000E+00,+2.166667E-03
+8.3272000000E+00,+1.541667E-03
+8.3274000000E+00,+6.666667E-04
+8.3276000000E+00,+4.583333E-04
+8.3278000000E+00,-1.250000E-04
+8.3280000000E+00,-5.833333E-04
+8.3282000000E+00,-2.916667E-04
+8.3284000000E+00,-8.750000E-04
+8.3286000000E+00,-1.625000E-03
+8.3288000000E+00,-1.291667E-03
+8.3290000000E+00,-9.583333E-04
+8.3292000000E+00,-1.083333E-03
+8.3294000000E+00,-7.500000E-04
+8.3296000000E+00,-1.083333E-03
+8.3298000000E+00,-1.041667E-03
+8.3300000000E+00,-5.416666E-04
+8.3302000000E+00,-3.333333E-04
+8.3304000000E+00,-4.166667E-05
+8.3306000000E+00,+2.083333E-04
+8.3308000000E+00,+4.166667E-04
+8.3310000000E+00,+5.416666E-04
+8.3312000000E+00,+1.416667E-03
+8.3314000000E+00,+2.000000E-03
+8.3316000000E+00,+2.333333E-03
+8.3318000000E+00,+2.875000E-03
+8.3320000000E+00,+2.916667E-03
+8.3322000000E+00,+3.541667E-03
+8.3324000000E+00,+3.791667E-03
+8.3326000000E+00,+4.125000E-03
+8.3328000000E+00,+3.958333E-03
+8.3330000000E+00,+3.916667E-03
+8.3332000000E+00,+3.750000E-03
+8.3334000000E+00,+3.208333E-03
+8.3336000000E+00,+2.750000E-03
+8.3338000000E+00,+2.291667E-03
+8.3340000000E+00,+1.791667E-03
+8.3342000000E+00,+1.208333E-03
+8.3344000000E+00,+6.666667E-04
+8.3346000000E+00,+4.583333E-04
+8.3348000000E+00,+8.333333E-05
+8.3350000000E+00,-4.583333E-04
+8.3352000000E+00,-8.750000E-04
+8.3354000000E+00,-8.750000E-04
+8.3356000000E+00,-9.999999E-04
+8.3358000000E+00,-8.750000E-04
+8.3360000000E+00,-8.750000E-04
+8.3362000000E+00,-1.125000E-03
+8.3364000000E+00,-1.125000E-03
+8.3366000000E+00,-1.041667E-03
+8.3368000000E+00,-1.083333E-03
+8.3370000000E+00,-2.083333E-04
+8.3372000000E+00,-2.083333E-04
+8.3374000000E+00,-4.583333E-04
+8.3376000000E+00,+0.000000E+00
+8.3378000000E+00,+2.916667E-04
+8.3380000000E+00,+9.999999E-04
+8.3382000000E+00,+1.333333E-03
+8.3384000000E+00,+1.958333E-03
+8.3386000000E+00,+2.041667E-03
+8.3388000000E+00,+2.708333E-03
+8.3390000000E+00,+3.208333E-03
+8.3392000000E+00,+3.791667E-03
+8.3394000000E+00,+4.000000E-03
+8.3396000000E+00,+3.666667E-03
+8.3398000000E+00,+4.041667E-03
+8.3400000000E+00,+3.958333E-03
+8.3402000000E+00,+3.500000E-03
+8.3404000000E+00,+3.250000E-03
+8.3406000000E+00,+2.958333E-03
+8.3408000000E+00,+2.208333E-03
+8.3410000000E+00,+2.083333E-03
+8.3412000000E+00,+1.666667E-03
+8.3414000000E+00,+8.750000E-04
+8.3416000000E+00,+5.833333E-04
+8.3418000000E+00,+3.750000E-04
+8.3420000000E+00,-5.000000E-04
+8.3422000000E+00,-9.583333E-04
+8.3424000000E+00,-7.916667E-04
+8.3426000000E+00,-7.083333E-04
+8.3428000000E+00,-1.041667E-03
+8.3430000000E+00,-8.333334E-04
+8.3432000000E+00,-1.458333E-03
+8.3434000000E+00,-1.250000E-03
+8.3436000000E+00,-7.916667E-04
+8.3438000000E+00,-7.083333E-04
+8.3440000000E+00,-7.500000E-04
+8.3442000000E+00,-4.166667E-04
+8.3444000000E+00,-8.333333E-05
+8.3446000000E+00,+4.166667E-04
+8.3448000000E+00,+9.166666E-04
+8.3450000000E+00,+1.250000E-03
+8.3452000000E+00,+1.791667E-03
+8.3454000000E+00,+2.000000E-03
+8.3456000000E+00,+2.333333E-03
+8.3458000000E+00,+3.041667E-03
+8.3460000000E+00,+3.250000E-03
+8.3462000000E+00,+3.625000E-03
+8.3464000000E+00,+4.083333E-03
+8.3466000000E+00,+4.125000E-03
+8.3468000000E+00,+4.000000E-03
+8.3470000000E+00,+4.041667E-03
+8.3472000000E+00,+3.916667E-03
+8.3474000000E+00,+3.166667E-03
+8.3476000000E+00,+3.000000E-03
+8.3478000000E+00,+2.375000E-03
+8.3480000000E+00,+2.208333E-03
+8.3482000000E+00,+1.500000E-03
+8.3484000000E+00,+7.916667E-04
+8.3486000000E+00,+4.166667E-05
+8.3488000000E+00,-8.333333E-05
+8.3490000000E+00,-3.750000E-04
+8.3492000000E+00,-6.250000E-04
+8.3494000000E+00,-6.250000E-04
+8.3496000000E+00,-6.666667E-04
+8.3498000000E+00,-8.333334E-04
+8.3500000000E+00,-1.333333E-03
+8.3502000000E+00,-7.916667E-04
+8.3504000000E+00,-7.916667E-04
+8.3506000000E+00,-1.125000E-03
+8.3508000000E+00,-8.333334E-04
+8.3510000000E+00,-6.250000E-04
+8.3512000000E+00,-5.000000E-04
+8.3514000000E+00,-3.750000E-04
+8.3516000000E+00,+4.583333E-04
+8.3518000000E+00,+5.833333E-04
+8.3520000000E+00,+8.333334E-04
+8.3522000000E+00,+1.541667E-03
+8.3524000000E+00,+1.958333E-03
+8.3526000000E+00,+2.666667E-03
+8.3528000000E+00,+2.958333E-03
+8.3530000000E+00,+3.416667E-03
+8.3532000000E+00,+3.333333E-03
+8.3534000000E+00,+3.958333E-03
+8.3536000000E+00,+4.083333E-03
+8.3538000000E+00,+4.125000E-03
+8.3540000000E+00,+3.875000E-03
+8.3542000000E+00,+3.416667E-03
+8.3544000000E+00,+3.083333E-03
+8.3546000000E+00,+3.000000E-03
+8.3548000000E+00,+2.458333E-03
+8.3550000000E+00,+1.958333E-03
+8.3552000000E+00,+1.041667E-03
+8.3554000000E+00,+6.666667E-04
+8.3556000000E+00,+8.333333E-05
+8.3558000000E+00,-3.333333E-04
+8.3560000000E+00,-4.166667E-04
+8.3562000000E+00,-7.500000E-04
+8.3564000000E+00,-1.041667E-03
+8.3566000000E+00,-1.041667E-03
+8.3568000000E+00,-7.500000E-04
+8.3570000000E+00,-9.583333E-04
+8.3572000000E+00,-6.666667E-04
+8.3574000000E+00,-1.041667E-03
+8.3576000000E+00,-1.125000E-03
+8.3578000000E+00,-1.250000E-03
+8.3580000000E+00,-8.750000E-04
+8.3582000000E+00,-4.166667E-04
+8.3584000000E+00,+4.166667E-05
+8.3586000000E+00,-2.916667E-04
+8.3588000000E+00,+3.750000E-04
+8.3590000000E+00,+1.083333E-03
+8.3592000000E+00,+1.625000E-03
+8.3594000000E+00,+2.166667E-03
+8.3596000000E+00,+2.291667E-03
+8.3598000000E+00,+2.833333E-03
+8.3600000000E+00,+3.250000E-03
+8.3602000000E+00,+3.833333E-03
+8.3604000000E+00,+4.208333E-03
+8.3606000000E+00,+4.416666E-03
+8.3608000000E+00,+4.125000E-03
+8.3610000000E+00,+3.500000E-03
+8.3612000000E+00,+3.333333E-03
+8.3614000000E+00,+3.458333E-03
+8.3616000000E+00,+3.000000E-03
+8.3618000000E+00,+2.375000E-03
+8.3620000000E+00,+1.458333E-03
+8.3622000000E+00,+9.999999E-04
+8.3624000000E+00,+2.500000E-04
+8.3626000000E+00,+7.083333E-04
+8.3628000000E+00,+5.416666E-04
+8.3630000000E+00,-8.333334E-04
+8.3632000000E+00,-6.666667E-04
+8.3634000000E+00,-5.833333E-04
+8.3636000000E+00,-5.416666E-04
+8.3638000000E+00,-1.500000E-03
+8.3640000000E+00,-1.208333E-03
+8.3642000000E+00,-1.166667E-03
+8.3644000000E+00,-1.208333E-03
+8.3646000000E+00,-9.999999E-04
+8.3648000000E+00,-8.333334E-04
+8.3650000000E+00,-8.750000E-04
+8.3652000000E+00,-7.083333E-04
+8.3654000000E+00,-3.333333E-04
+8.3656000000E+00,+8.333333E-05
+8.3658000000E+00,+3.333333E-04
+8.3660000000E+00,+1.375000E-03
+8.3662000000E+00,+1.583333E-03
+8.3664000000E+00,+2.083333E-03
+8.3666000000E+00,+2.333333E-03
+8.3668000000E+00,+3.000000E-03
+8.3670000000E+00,+3.250000E-03
+8.3672000000E+00,+3.500000E-03
+8.3674000000E+00,+3.958333E-03
+8.3676000000E+00,+4.000000E-03
+8.3678000000E+00,+3.958333E-03
+8.3680000000E+00,+3.666667E-03
+8.3682000000E+00,+3.583333E-03
+8.3684000000E+00,+2.958333E-03
+8.3686000000E+00,+2.333333E-03
+8.3688000000E+00,+1.833333E-03
+8.3690000000E+00,+1.333333E-03
+8.3692000000E+00,+1.041667E-03
+8.3694000000E+00,+7.083333E-04
+8.3696000000E+00,+5.000000E-04
+8.3698000000E+00,-4.166667E-05
+8.3700000000E+00,-8.333334E-04
+8.3702000000E+00,-6.666667E-04
+8.3704000000E+00,-7.916667E-04
+8.3706000000E+00,-8.333334E-04
+8.3708000000E+00,-1.250000E-03
+8.3710000000E+00,-1.208333E-03
+8.3712000000E+00,-1.125000E-03
+8.3714000000E+00,-9.583333E-04
+8.3716000000E+00,-1.041667E-03
+8.3718000000E+00,-5.833333E-04
+8.3720000000E+00,-1.250000E-03
+8.3722000000E+00,-5.416666E-04
+8.3724000000E+00,-3.333333E-04
+8.3726000000E+00,-1.250000E-04
+8.3728000000E+00,+2.916667E-04
+8.3730000000E+00,+6.250000E-04
+8.3732000000E+00,+1.333333E-03
+8.3734000000E+00,+1.875000E-03
+8.3736000000E+00,+2.625000E-03
+8.3738000000E+00,+3.125000E-03
+8.3740000000E+00,+3.458333E-03
+8.3742000000E+00,+3.500000E-03
+8.3744000000E+00,+3.708333E-03
+8.3746000000E+00,+3.875000E-03
+8.3748000000E+00,+3.958333E-03
+8.3750000000E+00,+3.583333E-03
+8.3752000000E+00,+3.416667E-03
+8.3754000000E+00,+2.916667E-03
+8.3756000000E+00,+2.541667E-03
+8.3758000000E+00,+2.166667E-03
+8.3760000000E+00,+1.583333E-03
+8.3762000000E+00,+1.083333E-03
+8.3764000000E+00,+3.333333E-04
+8.3766000000E+00,-8.333333E-05
+8.3768000000E+00,-8.333333E-05
+8.3770000000E+00,-1.250000E-04
+8.3772000000E+00,-6.666667E-04
+8.3774000000E+00,-7.500000E-04
+8.3776000000E+00,-1.208333E-03
+8.3778000000E+00,-9.999999E-04
+8.3780000000E+00,-1.083333E-03
+8.3782000000E+00,-6.666667E-04
+8.3784000000E+00,-1.166667E-03
+8.3786000000E+00,-8.333334E-04
+8.3788000000E+00,-8.750000E-04
+8.3790000000E+00,-5.833333E-04
+8.3792000000E+00,-5.833333E-04
+8.3794000000E+00,-1.250000E-04
+8.3796000000E+00,+0.000000E+00
+8.3798000000E+00,+2.083333E-04
+8.3800000000E+00,+1.083333E-03
+8.3802000000E+00,+1.750000E-03
+8.3804000000E+00,+2.250000E-03
+8.3806000000E+00,+2.833333E-03
+8.3808000000E+00,+3.000000E-03
+8.3810000000E+00,+3.416667E-03
+8.3812000000E+00,+3.500000E-03
+8.3814000000E+00,+4.125000E-03
+8.3816000000E+00,+4.166666E-03
+8.3818000000E+00,+4.333333E-03
+8.3820000000E+00,+3.541667E-03
+8.3822000000E+00,+3.458333E-03
+8.3824000000E+00,+3.000000E-03
+8.3826000000E+00,+2.875000E-03
+8.3828000000E+00,+2.083333E-03
+8.3830000000E+00,+1.500000E-03
+8.3832000000E+00,+9.583333E-04
+8.3834000000E+00,+3.333333E-04
+8.3836000000E+00,+5.416666E-04
+8.3838000000E+00,-1.250000E-04
+8.3840000000E+00,-3.750000E-04
+8.3842000000E+00,-6.666667E-04
+8.3844000000E+00,-7.083333E-04
+8.3846000000E+00,-8.333334E-04
+8.3848000000E+00,-8.333334E-04
+8.3850000000E+00,-1.166667E-03
+8.3852000000E+00,-8.750000E-04
+8.3854000000E+00,-1.083333E-03
+8.3856000000E+00,-1.208333E-03
+8.3858000000E+00,-1.041667E-03
+8.3860000000E+00,-4.583333E-04
+8.3862000000E+00,-2.916667E-04
+8.3864000000E+00,-1.666667E-04
+8.3866000000E+00,-4.166667E-05
+8.3868000000E+00,+2.916667E-04
+8.3870000000E+00,+9.999999E-04
+8.3872000000E+00,+1.916667E-03
+8.3874000000E+00,+2.166667E-03
+8.3876000000E+00,+2.583333E-03
+8.3878000000E+00,+2.708333E-03
+8.3880000000E+00,+3.375000E-03
+8.3882000000E+00,+4.000000E-03
+8.3884000000E+00,+4.000000E-03
+8.3886000000E+00,+4.250000E-03
+8.3888000000E+00,+4.125000E-03
+8.3890000000E+00,+3.833333E-03
+8.3892000000E+00,+3.166667E-03
+8.3894000000E+00,+3.291667E-03
+8.3896000000E+00,+2.791667E-03
+8.3898000000E+00,+2.416667E-03
+8.3900000000E+00,+1.375000E-03
+8.3902000000E+00,+9.999999E-04
+8.3904000000E+00,+5.416666E-04
+8.3906000000E+00,+4.583333E-04
+8.3908000000E+00,-1.250000E-04
+8.3910000000E+00,-4.583333E-04
+8.3912000000E+00,-5.416666E-04
+8.3914000000E+00,-6.250000E-04
+8.3916000000E+00,-7.916667E-04
+8.3918000000E+00,-8.333334E-04
+8.3920000000E+00,-1.166667E-03
+8.3922000000E+00,-1.125000E-03
+8.3924000000E+00,-1.458333E-03
+8.3926000000E+00,-9.166666E-04
+8.3928000000E+00,-7.500000E-04
+8.3930000000E+00,-3.750000E-04
+8.3932000000E+00,-5.416666E-04
+8.3934000000E+00,-3.750000E-04
+8.3936000000E+00,+3.333333E-04
+8.3938000000E+00,+7.916667E-04
+8.3940000000E+00,+1.583333E-03
+8.3942000000E+00,+1.916667E-03
+8.3944000000E+00,+2.333333E-03
+8.3946000000E+00,+2.750000E-03
+8.3948000000E+00,+3.416667E-03
+8.3950000000E+00,+3.708333E-03
+8.3952000000E+00,+3.833333E-03
+8.3954000000E+00,+4.000000E-03
+8.3956000000E+00,+4.291667E-03
+8.3958000000E+00,+4.208333E-03
+8.3960000000E+00,+3.750000E-03
+8.3962000000E+00,+3.583333E-03
+8.3964000000E+00,+3.000000E-03
+8.3966000000E+00,+2.375000E-03
+8.3968000000E+00,+2.541667E-03
+8.3970000000E+00,+1.791667E-03
+8.3972000000E+00,+1.208333E-03
+8.3974000000E+00,+8.333334E-04
+8.3976000000E+00,+1.666667E-04
+8.3978000000E+00,-3.333333E-04
+8.3980000000E+00,-2.916667E-04
+8.3982000000E+00,-4.166667E-04
+8.3984000000E+00,-6.666667E-04
+8.3986000000E+00,-1.250000E-03
+8.3988000000E+00,-9.166666E-04
+8.3990000000E+00,-7.500000E-04
+8.3992000000E+00,-9.999999E-04
+8.3994000000E+00,-9.999999E-04
+8.3996000000E+00,-9.166666E-04
+8.3998000000E+00,-7.916667E-04
+8.4000000000E+00,-8.333334E-04
+8.4002000000E+00,-5.833333E-04
+8.4004000000E+00,-3.333333E-04
+8.4006000000E+00,+4.166667E-05
+8.4008000000E+00,+7.500000E-04
+8.4010000000E+00,+1.291667E-03
+8.4012000000E+00,+1.708333E-03
+8.4014000000E+00,+2.375000E-03
+8.4016000000E+00,+2.791667E-03
+8.4018000000E+00,+3.625000E-03
+8.4020000000E+00,+3.625000E-03
+8.4022000000E+00,+3.958333E-03
+8.4024000000E+00,+4.000000E-03
+8.4026000000E+00,+4.041667E-03
+8.4028000000E+00,+3.583333E-03
+8.4030000000E+00,+3.708333E-03
+8.4032000000E+00,+3.250000E-03
+8.4034000000E+00,+3.375000E-03
+8.4036000000E+00,+2.541667E-03
+8.4038000000E+00,+2.083333E-03
+8.4040000000E+00,+1.500000E-03
+8.4042000000E+00,+9.583333E-04
+8.4044000000E+00,+3.750000E-04
+8.4046000000E+00,-8.333333E-05
+8.4048000000E+00,-4.166667E-05
+8.4050000000E+00,-2.500000E-04
+8.4052000000E+00,-3.750000E-04
+8.4054000000E+00,-7.083333E-04
+8.4056000000E+00,-1.208333E-03
+8.4058000000E+00,-8.333334E-04
+8.4060000000E+00,-9.166666E-04
+8.4062000000E+00,-9.583333E-04
+8.4064000000E+00,-9.999999E-04
+8.4066000000E+00,-1.083333E-03
+8.4068000000E+00,-1.083333E-03
+8.4070000000E+00,-7.916667E-04
+8.4072000000E+00,-7.500000E-04
+8.4074000000E+00,-3.333333E-04
+8.4076000000E+00,+2.916667E-04
+8.4078000000E+00,+5.416666E-04
+8.4080000000E+00,+1.083333E-03
+8.4082000000E+00,+1.791667E-03
+8.4084000000E+00,+2.625000E-03
+8.4086000000E+00,+3.166667E-03
+8.4088000000E+00,+3.041667E-03
+8.4090000000E+00,+3.833333E-03
+8.4092000000E+00,+4.208333E-03
+8.4094000000E+00,+3.958333E-03
+8.4096000000E+00,+4.041667E-03
+8.4098000000E+00,+3.875000E-03
+8.4100000000E+00,+3.833333E-03
+8.4102000000E+00,+3.458333E-03
+8.4104000000E+00,+3.083333E-03
+8.4106000000E+00,+2.416667E-03
+8.4108000000E+00,+1.708333E-03
+8.4110000000E+00,+1.458333E-03
+8.4112000000E+00,+1.083333E-03
+8.4114000000E+00,+4.166667E-04
+8.4116000000E+00,-1.666667E-04
+8.4118000000E+00,+0.000000E+00
+8.4120000000E+00,-8.333333E-05
+8.4122000000E+00,-5.416666E-04
+8.4124000000E+00,-1.250000E-03
+8.4126000000E+00,-7.916667E-04
+8.4128000000E+00,-7.916667E-04
+8.4130000000E+00,-6.666667E-04
+8.4132000000E+00,-1.041667E-03
+8.4134000000E+00,-1.291667E-03
+8.4136000000E+00,-1.083333E-03
+8.4138000000E+00,-1.041667E-03
+8.4140000000E+00,-9.166666E-04
+8.4142000000E+00,-7.083333E-04
+8.4144000000E+00,-2.500000E-04
+8.4146000000E+00,+1.666667E-04
+8.4148000000E+00,+7.500000E-04
+8.4150000000E+00,+1.125000E-03
+8.4152000000E+00,+1.958333E-03
+8.4154000000E+00,+2.541667E-03
+8.4156000000E+00,+2.791667E-03
+8.4158000000E+00,+3.208333E-03
+8.4160000000E+00,+3.875000E-03
+8.4162000000E+00,+4.000000E-03
+8.4164000000E+00,+4.166666E-03
+8.4166000000E+00,+4.041667E-03
+8.4168000000E+00,+3.458333E-03
+8.4170000000E+00,+3.291667E-03
+8.4172000000E+00,+3.083333E-03
+8.4174000000E+00,+3.000000E-03
+8.4176000000E+00,+2.208333E-03
+8.4178000000E+00,+1.958333E-03
+8.4180000000E+00,+1.291667E-03
+8.4182000000E+00,+6.250000E-04
+8.4184000000E+00,+5.000000E-04
+8.4186000000E+00,+2.916667E-04
+8.4188000000E+00,-4.583333E-04
+8.4190000000E+00,-5.000000E-04
+8.4192000000E+00,-5.833333E-04
+8.4194000000E+00,-7.916667E-04
+8.4196000000E+00,-8.333334E-04
+8.4198000000E+00,-1.125000E-03
+8.4200000000E+00,-1.125000E-03
+8.4202000000E+00,-9.583333E-04
+8.4204000000E+00,-8.333334E-04
+8.4206000000E+00,-8.333334E-04
+8.4208000000E+00,-4.166667E-04
+8.4210000000E+00,-8.750000E-04
+8.4212000000E+00,-5.416666E-04
+8.4214000000E+00,-5.000000E-04
+8.4216000000E+00,+3.750000E-04
+8.4218000000E+00,+9.999999E-04
+8.4220000000E+00,+1.333333E-03
+8.4222000000E+00,+1.666667E-03
+8.4224000000E+00,+2.375000E-03
+8.4226000000E+00,+2.875000E-03
+8.4228000000E+00,+3.458333E-03
+8.4230000000E+00,+4.000000E-03
+8.4232000000E+00,+3.791667E-03
+8.4234000000E+00,+4.291667E-03
+8.4236000000E+00,+3.833333E-03
+8.4238000000E+00,+3.750000E-03
+8.4240000000E+00,+3.541667E-03
+8.4242000000E+00,+3.416667E-03
+8.4244000000E+00,+2.541667E-03
+8.4246000000E+00,+2.083333E-03
+8.4248000000E+00,+1.708333E-03
+8.4250000000E+00,+1.458333E-03
+8.4252000000E+00,+9.999999E-04
+8.4254000000E+00,+3.750000E-04
+8.4256000000E+00,+0.000000E+00
+8.4258000000E+00,-3.333333E-04
+8.4260000000E+00,-2.916667E-04
+8.4262000000E+00,-3.750000E-04
+8.4264000000E+00,-8.750000E-04
+8.4266000000E+00,-5.833333E-04
+8.4268000000E+00,-8.333334E-04
+8.4270000000E+00,-7.916667E-04
+8.4272000000E+00,-5.833333E-04
+8.4274000000E+00,-7.500000E-04
+8.4276000000E+00,-9.166666E-04
+8.4278000000E+00,-1.208333E-03
+8.4280000000E+00,-8.750000E-04
+8.4282000000E+00,-1.083333E-03
+8.4284000000E+00,-4.166667E-05
+8.4286000000E+00,+5.833333E-04
+8.4288000000E+00,+7.083333E-04
+8.4290000000E+00,+1.166667E-03
+8.4292000000E+00,+1.666667E-03
+8.4294000000E+00,+2.541667E-03
+8.4296000000E+00,+2.875000E-03
+8.4298000000E+00,+3.375000E-03
+8.4300000000E+00,+3.916667E-03
+8.4302000000E+00,+4.041667E-03
+8.4304000000E+00,+3.958333E-03
+8.4306000000E+00,+4.166666E-03
+8.4308000000E+00,+4.083333E-03
+8.4310000000E+00,+3.875000E-03
+8.4312000000E+00,+3.000000E-03
+8.4314000000E+00,+2.708333E-03
+8.4316000000E+00,+2.416667E-03
+8.4318000000E+00,+2.208333E-03
+8.4320000000E+00,+1.916667E-03
+8.4322000000E+00,+6.666667E-04
+8.4324000000E+00,+3.333333E-04
+8.4326000000E+00,+3.333333E-04
+8.4328000000E+00,+1.666667E-04
+8.4330000000E+00,+2.083333E-04
+8.4332000000E+00,-5.416666E-04
+8.4334000000E+00,-8.333334E-04
+8.4336000000E+00,-9.999999E-04
+8.4338000000E+00,-9.999999E-04
+8.4340000000E+00,-9.999999E-04
+8.4342000000E+00,-8.750000E-04
+8.4344000000E+00,-1.208333E-03
+8.4346000000E+00,-9.583333E-04
+8.4348000000E+00,-7.500000E-04
+8.4350000000E+00,-5.416666E-04
+8.4352000000E+00,-5.416666E-04
+8.4354000000E+00,-1.666667E-04
+8.4356000000E+00,+8.333333E-05
+8.4358000000E+00,+9.166666E-04
+8.4360000000E+00,+1.541667E-03
+8.4362000000E+00,+2.291667E-03
+8.4364000000E+00,+2.416667E-03
+8.4366000000E+00,+3.166667E-03
+8.4368000000E+00,+3.333333E-03
+8.4370000000E+00,+3.958333E-03
+8.4372000000E+00,+4.041667E-03
+8.4374000000E+00,+4.125000E-03
+8.4376000000E+00,+4.458333E-03
+8.4378000000E+00,+3.958333E-03
+8.4380000000E+00,+3.458333E-03
+8.4382000000E+00,+3.125000E-03
+8.4384000000E+00,+3.041667E-03
+8.4386000000E+00,+2.291667E-03
+8.4388000000E+00,+1.583333E-03
+8.4390000000E+00,+1.041667E-03
+8.4392000000E+00,+9.166666E-04
+8.4394000000E+00,+7.500000E-04
+8.4396000000E+00,+2.500000E-04
+8.4398000000E+00,-2.083333E-04
+8.4400000000E+00,-1.666667E-04
+8.4402000000E+00,-7.500000E-04
+8.4404000000E+00,-7.500000E-04
+8.4406000000E+00,-9.166666E-04
+8.4408000000E+00,-7.916667E-04
+8.4410000000E+00,-1.250000E-03
+8.4412000000E+00,-1.458333E-03
+8.4414000000E+00,-1.291667E-03
+8.4416000000E+00,-1.041667E-03
+8.4418000000E+00,-1.083333E-03
+8.4420000000E+00,-9.166666E-04
+8.4422000000E+00,-3.750000E-04
+8.4424000000E+00,-4.583333E-04
+8.4426000000E+00,+3.750000E-04
+8.4428000000E+00,+8.333334E-04
+8.4430000000E+00,+1.541667E-03
+8.4432000000E+00,+2.083333E-03
+8.4434000000E+00,+2.125000E-03
+8.4436000000E+00,+3.125000E-03
+8.4438000000E+00,+3.625000E-03
+8.4440000000E+00,+4.291667E-03
+8.4442000000E+00,+3.958333E-03
+8.4444000000E+00,+4.083333E-03
+8.4446000000E+00,+3.916667E-03
